id,id
300295,598910
300295,643139
300295,599825
300295,643934
300297,643160
300297,643161
300299,300377
300303,642099
300303,644002
300305,301176
300305,643917
300309,598587
300309,643082
300309,643594
300310,598264
300310,598831
300310,300022
300310,642971
300310,599433
300310,643644
300310,643647
300310,599833
300319,642017
300319,598436
300319,598498
300319,643036
300319,301002
300319,599627
300319,643931
300320,599880
300320,1064808
300320,1064814
300320,642977
300321,641944
300321,598436
300321,642471
300321,1064708
300321,300319
300321,599627
300321,643931
300324,299669
300324,642233
300324,598717
300324,598825
300328,598315
300328,642325
300328,598650
300328,598787
300328,300297
300328,300440
300328,300442
300328,643440
300328,599462
300328,643446
300328,599600
300328,643889
300328,599875
300331,642251
300331,1064851
300331,642556
300331,598791
300331,599031
300331,300588
300331,599556
300331,1065675
300331,599935
300332,545920
300332,598069
300332,299354
300332,389560
300332,643593
300332,643985
300332,644094
300333,598837
300333,599950
300336,598069
300336,299397
300336,598350
300336,598490
300336,598684
300336,598956
300336,642877
300336,300525
300336,300526
300336,599627
300337,472376
300337,641830
300337,299372
300337,472598
300337,642525
300337,598819
300337,599979
300337,599503
300337,95761
300337,599799
300339,641846
300339,641945
300339,642294
300339,599004
300339,643393
300339,599950
300342,642294
300342,598389
300342,598682
300342,300204
300345,598740
300345,599151
300345,301004
300346,643109
300346,642289
300346,598498
300346,643286
300346,642017
300347,641821
300347,642655
300347,599357
300347,643332
300347,599801
300348,642466
300349,300346
300349,598498
300349,642017
300349,643371
300349,642139
300351,599375
300352,642471
300352,598735
300352,300346
300352,642017
300352,300349
300352,598498
300352,642139
300352,643371
300352,642981
300352,599601
300352,642982
300354,597933
300354,641877
300354,598261
300354,546144
300354,599035
300354,599036
300354,599140
300354,301009
300355,642017
300355,642139
300355,598498
300355,642469
300355,642471
300355,599601
300355,300349
300355,642981
300355,643196
300357,598226
300357,599435
300358,642811
300358,301148
300360,642036
300360,642429
300360,642668
300360,598837
300360,1064681
300360,643660
300363,642586
300363,1065101
300363,642966
300363,1065191
300363,642109
300364,597933
300364,597983
300364,641944
300364,642503
300364,642744
300367,642507
300367,598724
300367,598781
300367,598825
300367,598831
300367,599634
300367,643616
300367,643690
300367,643908
300367,301326
300368,598670
300368,598672
300368,642702
300368,643121
300368,643933
300372,597977
300372,642482
300372,300381
300372,599123
300372,599180
300372,599182
300372,301269
300376,300252
300376,300378
300377,300299
300378,299553
300378,642233
300378,642546
300378,300252
300381,598787
300381,599216
300381,300940
300381,643698
300381,643827
300382,598280
300382,643173
300382,599232
300382,643702
300382,643831
300382,644024
300383,361608
300387,643005
300388,598060
300388,598058
300388,599523
300389,643149
300390,643096
300392,597900
300392,300265
300392,300390
300392,643096
300394,598121
300394,1064719
300394,299694
300394,598724
300394,598781
300394,642781
300394,642825
300394,599385
300394,96032
300394,600024
300394,301552
300395,641945
300395,299587
300395,598837
300395,642974
300395,599065
300396,597977
300396,1064674
300396,642173
300396,642294
300396,642541
300396,642973
300396,643860
300397,545882
300397,598498
300397,300399
300397,599096
300397,301002
300397,642243
300399,642473
300399,599096
300399,642243
300407,642290
300407,299745
300407,642617
300407,1065712
300412,598787
300412,300160
300412,598899
300412,300728
300412,599600
300412,643687
300412,301132
300412,599768
300414,642471
300414,300973
300414,300010
300414,300133
300414,642806
300414,642807
300414,300328
300414,642982
300414,643196
300414,300723
300414,643362
300414,599601
300415,642037
300415,598201
300415,598136
300415,598604
300415,598787
300415,599072
300415,598661
300415,599455
300415,599517
300415,599600
300415,301068
300415,641824
300415,643698
300418,299868
300418,1065103
300418,598993
300418,643137
300418,599523
300418,599615
300418,301383
300426,598498
300426,642469
300426,643371
300426,642981
300426,299705
300426,598658
300426,642443
300428,642726
300428,598814
300428,642977
300428,599721
300429,1064719
300429,598264
300429,1064956
300429,598862
300429,300310
300429,300737
300429,643644
300429,643647
300429,599833
300429,599838
300431,300024
300431,300044
300431,642764
300431,599600
300431,300973
300431,643686
300431,643698
300431,301132
300433,642726
300433,300428
300439,1064654
300439,598340
300439,598438
300439,599426
300439,301210
300440,599079
300440,643084
300440,643161
300440,643440
300440,599600
300441,594803
300441,299845
300441,300198
300442,599079
300442,300440
300442,643084
300442,643161
300442,643440
300442,599462
300442,599600
300444,642236
300444,598587
300444,642633
300444,598992
300444,599629
300446,598069
300446,300428
300446,300433
300447,598266
300447,642289
300447,642712
300447,643626
300449,598069
300449,300446
300449,300428
300449,300433
300449,599378
300449,599403
300451,598992
300451,643609
300452,642139
300452,598498
300452,642469
300452,642471
300455,597929
300455,598114
300455,598225
300455,598385
300455,598415
300455,598649
300455,643121
300456,643829
300461,642728
300465,642633
300465,599096
300468,642046
300468,642666
300468,598952
300468,599093
300470,598498
300470,599614
300471,299492
300471,642099
300471,643107
300477,641779
300477,597946
300477,598641
300477,95521
300477,643714
300477,599799
300479,299269
300479,387739
300479,390987
300480,598259
300480,642189
300480,598823
300480,643617
300480,95854
300480,95855
300483,642207
300483,300975
300484,299337
300484,598398
300484,299745
300484,642977
300484,300381
300484,599216
300484,300840
300484,300974
300484,599617
300484,643689
300484,599627
300484,599721
300484,643751
300484,599783
300484,643832
300486,598136
300486,299541
300486,598787
300486,95488
300486,642922
300486,300487
300486,599652
300486,643698
300487,598136
300487,299541
300487,598787
300487,95488
300487,642922
300487,300486
300487,599652
300487,643698
300487,642536
300488,642348
300488,598472
300488,599151
300488,300663
300488,300694
300501,1064587
300501,598604
300501,598602
300501,641824
300501,598936
300506,300430
300509,301318
300509,598779
300509,300988
300510,598498
300510,642477
300510,300017
300510,642742
300510,642743
300510,642982
300510,599203
300510,542812
300510,301144
300511,299553
300511,642233
300511,299669
300511,1064851
300511,642546
300511,598717
300511,598825
300511,642864
300511,599296
300511,599935
300512,300171
300512,599093
300512,599546
300512,643609
300515,1064702
300515,642445
300515,299938
300515,1065148
300515,301351
300516,1064702
300516,642445
300516,300245
300516,300515
300519,597946
300519,641830
300519,643653
300519,643898
300523,641924
300523,641996
300523,598590
300523,300601
300523,1065336
300524,598797
300524,598875
300524,1065194
300524,643159
300524,599225
300524,599387
300524,599627
300524,599748
300525,545920
300525,642877
300525,300360
300525,643078
300525,599914
300526,545920
300526,598069
300526,598462
300526,598684
300526,598837
300526,598956
300526,642877
300526,300360
300526,643078
300526,300525
300526,643505
300526,643660
300526,301171
300527,1064642
300528,641876
300528,641929
300528,642445
300528,643208
300528,599377
300528,643868
300529,598498
300529,643084
300529,643160
300529,643161
300529,599231
300529,643178
300529,599174
300529,643434
300531,300528
300532,642017
300532,642274
300532,642446
300532,299976
300532,598849
300532,598853
300532,300133
300532,599958
300533,299800
300533,642774
300538,598498
300540,641945
300540,641958
300540,598389
300540,598492
300540,642457
300540,299810
300540,598682
300540,299970
300540,599354
300540,643406
300540,643530
300540,643620
300543,641851
300543,641858
300543,642837
300543,598910
300543,643139
300543,599880
300543,643934
300544,641851
300544,641858
300544,598910
300544,642837
300544,300543
300544,643934
300545,642521
300545,299976
300545,642571
300545,300113
300545,598993
300545,599039
300545,300418
300545,643137
300545,599615
300545,599921
300545,301534
300546,299398
300546,594456
300546,299800
300546,642774
300546,643772
300546,643773
300546,301131
300549,597935
300549,598701
300549,598027
300549,300543
300549,599629
300549,599880
300550,598077
300550,1065148
300550,643168
300550,362540
300550,1065757
300550,301554
300553,642123
300553,643176
300553,599627
300557,598046
300557,642055
300557,642102
300557,643181
300557,301012
300559,598628
300559,598787
300559,643178
300559,599600
300560,300237
300560,598952
300560,300831
300560,300897
300565,545920
300565,598498
300567,1064644
300567,598385
300567,598522
300567,598577
300567,598746
300567,1065267
300567,642069
300567,1065304
300567,643719
300567,600009
300570,598069
300570,389827
300570,643917
300580,389286
300585,95369
300585,643758
300585,1065640
300585,643971
300586,598857
300586,642189
300586,598724
300586,598781
300586,300655
300586,641882
300586,599213
300586,598121
300586,598823
300586,301099
300586,641866
300587,598271
300587,599256
300587,599257
300587,599260
300587,599609
300587,599682
300588,598069
300595,598705
300595,599140
300595,301554
300596,598121
300596,301210
300596,301283
300599,598226
300599,643597
300599,643917
300601,642124
300601,299499
300601,642395
300601,642954
300601,301401
300603,299870
300603,599377
300603,643385
300609,642037
300609,299705
300609,598498
300609,598787
300609,300045
300609,300056
300609,642731
300609,598935
300609,1065322
300609,599433
300609,300973
300610,599279
300610,300707
300612,641996
300612,641924
300613,642549
300613,300601
300613,643247
300614,299938
300618,641958
300618,598088
300618,299970
300618,643530
300618,643606
300621,642032
300621,599523
300622,362259
300627,545994
300627,598259
300627,300303
300627,644002
300627,599931
300631,300090
300631,642066
300631,595619
300636,598136
300636,300029
300636,598787
300636,598936
300636,599600
300636,643687
300637,642216
300637,299701
300637,598498
300637,642469
300637,598587
300637,642571
300637,598917
300637,643677
300637,643832
300637,599752
300637,598735
300642,594605
300642,642663
300642,643284
300642,595726
300644,299397
300644,300268
300645,299397
300645,300268
300645,599034
300645,643359
300645,599998
300645,599999
300646,642446
300646,594831
300646,1065270
300646,300645
300646,301446
300647,597946
300647,641830
300647,643898
300647,643287
300647,599503
300647,643653
300650,642668
300653,598956
300653,362476
300653,643305
300653,546524
300653,546773
300654,598121
300654,643827
300654,642010
300655,597921
300655,641884
300655,641877
300655,641967
300655,598168
300655,598261
300655,598462
300655,300096
300655,643056
300655,599034
300655,643157
300655,599383
300655,643310
300655,643505
300655,599557
300655,1065648
300659,642103
300659,300259
300659,643492
300660,598077
300660,642973
300660,599849
300661,594535
300661,644097
300663,299274
300663,643014
300663,643321
300663,300664
300663,599357
300663,643606
300664,642803
300664,643321
300664,599357
300664,300663
300664,643606
300665,599353
300665,599357
300665,599359
300665,300663
300665,599523
300667,642532
300667,643321
300667,643322
300667,300664
300667,599357
300667,643327
300667,300663
300667,599567
300667,643606
300667,301014
300672,643343
300672,300207
300672,598155
300672,642469
300673,597983
300673,642187
300673,642671
300673,642819
300673,599296
300673,599845
300673,599935
300683,642090
300683,598438
300683,642471
300683,599672
300683,598735
300686,598136
300686,598258
300686,598998
300686,300686
300686,599480
300686,599650
300686,643863
300688,644022
300688,641846
300688,597977
300688,642973
300691,598149
300691,598728
300691,643121
300692,597966
300692,642086
300692,301147
300692,599807
300698,641846
300698,598956
300698,599374
300698,643985
300703,299492
300703,642070
300703,598417
300703,642125
300703,642311
300703,598852
300703,598983
300703,598377
300703,643707
300704,642032
300704,642667
300704,599523
300704,301002
300704,643832
300706,299512
300706,598629
300706,642971
300706,599079
300706,599206
300706,599548
300706,301066
300706,643800
300707,641798
300712,644026
300713,599232
300713,599673
300713,643749
300716,300718
300718,598780
300722,299528
300722,642445
300722,642543
300722,300410
300722,546470
300723,300010
300723,643288
300724,598735
300724,642007
300724,598435
300724,642471
300724,642666
300724,642113
300724,598267
300724,597920
300724,300349
300725,598267
300725,642289
300725,598435
300725,642366
300725,598497
300725,299976
300725,598735
300726,597920
300726,642007
300726,598267
300726,598435
300726,642471
300726,299976
300726,642571
300726,300349
300726,300724
300726,598735
300728,598787
300731,598191
300731,598192
300731,641844
300731,598682
300731,300268
300731,643014
300731,643392
300731,300722
300731,300918
300731,599771
300731,643997
300733,642004
300733,598390
300733,642457
300733,642666
300733,642744
300733,599036
300733,599372
300733,300731
300733,300918
300733,643959
300735,642097
300735,598807
300735,599195
300735,300739
300735,643605
300735,301317
300737,642139
300737,598264
300737,598498
300737,642712
300737,598027
300737,300737
300737,643644
300739,599937
300739,95599
300739,95369
300739,642446
300739,642628
300739,642568
300739,597965
300739,598922
300739,599493
300739,642274
300739,598131
300739,643707
300740,597935
300740,643420
300740,599991
300741,598077
300741,642973
300741,1065337
300741,643617
300741,95855
300741,1065757
300741,301554
300743,642237
300743,642395
300743,642639
300743,300783
300743,643666
300743,644001
300743,644000
300743,644057
300746,1064865
300746,598649
300746,95682
300746,95793
300748,641882
300748,598121
300748,642189
300748,598823
300748,598876
300748,599213
300748,643159
300748,599225
300748,643423
300748,643424
300748,599438
300748,599733
300750,598876
300750,598787
300750,643424
300750,641799
300755,642112
300755,598498
300755,599706
300756,597920
300756,643084
300756,643161
300756,643428
300756,643785
300758,597920
300758,643785
300762,643212
300763,643286
300764,598319
300765,641821
300766,598115
300766,598632
300766,598655
300766,598787
300766,599158
300766,643698
300766,643615
300771,642963
300771,643433
300777,642017
300777,598156
300778,598136
300779,598255
300779,642113
300779,598927
300779,643492
300779,643876
300781,642395
300781,642639
300781,642821
300781,300783
300781,643710
300781,644001
300783,642395
300783,642237
300783,598490
300783,642639
300783,643710
300783,644001
300783,644061
300784,300827
300784,599504
300787,643161
300787,599231
300787,643178
300791,598060
300791,643443
300791,599465
300791,599523
300793,597946
300793,641830
300793,598641
300793,642729
300793,599503
300793,643801
300793,599799
300793,643653
300793,643898
300797,599467
300799,598876
300799,301314
300801,641832
300801,643336
300801,599722
300801,599755
300801,644029
300803,641946
300803,598414
300803,598462
300803,598788
300803,643221
300803,643505
300804,642000
300804,598462
300804,642549
300804,642660
300804,643221
300807,642955
300809,300215
300809,599523
300809,301002
300809,599871
300810,598136
300810,598787
300810,300160
300811,643749
300815,299501
300815,598258
300815,598262
300815,642491
300815,642580
300815,642864
300815,643327
300815,599360
300815,599905
300815,644010
300817,642726
300817,642977
300817,599721
300817,643737
300822,300188
300822,643002
300822,599060
300822,643007
300822,1065363
300822,643471
300822,95897
300822,301013
300822,643811
300822,643871
300822,599986
300826,597921
300826,299521
300826,599034
300826,599035
300826,599085
300826,300827
300826,643786
300827,599034
300828,598225
300828,299894
300828,642616
300828,643121
300828,300784
300828,643475
300828,300827
300829,1064722
300830,643201
300830,545920
300830,643660
300830,643212
300831,299573
300831,598952
300832,641898
300832,642873
300832,300560
300836,642236
300836,598587
300836,598957
300836,643086
300836,643593
300836,599627
300836,599629
300836,599825
300837,1064571
300837,642006
300837,1064748
300837,598705
300839,300840
300840,641944
300840,599617
300840,643751
300840,643917
300843,642836
300843,599233
300847,546381
300848,642189
300848,642447
300848,598677
300848,642966
300848,643359
300848,599557
300848,642109
300848,301481
300851,300022
300851,299360
300851,642699
300851,95644
300859,642469
300859,643446
300862,597921
300862,641879
300862,641929
300862,300096
300862,300268
300862,1065148
300862,599582
300862,643617
300862,642235
300862,301210
300867,1064674
300868,641882
300868,299423
300868,598498
300868,599712
300868,599733
300869,597920
300869,642022
300869,598302
300870,598077
300871,300308
300873,597950
300873,597966
300873,597871
300873,598029
300873,598706
300877,598261
300877,598808
300877,598947
300877,643615
300877,599999
300881,642309
300881,598362
300881,299789
300881,598632
300881,598653
300881,598655
300881,598791
300881,643120
300881,599383
300881,599384
300881,300848
300881,599557
300881,599753
300881,301481
300881,644049
300882,643593
300886,643517
300888,599039
300888,643137
300890,597920
300890,643051
300890,643492
300892,361416
300893,598136
300893,642016
300893,598604
300893,598606
300893,598787
300893,95488
300893,643698
300897,598302
300900,642025
300900,598927
300901,598041
300901,641977
300901,598885
300901,643001
300901,643065
300901,643533
300901,599825
300902,299694
300902,644054
300903,299418
300903,599015
300903,599034
300903,599035
300903,599085
300903,95828
300911,599508
300913,641824
300913,641826
300913,598136
300913,598604
300913,598759
300913,599512
300913,599650
300913,599661
300913,301007
300913,301535
300918,642666
300918,643959
300920,599131
300923,598438
300923,642633
300923,389317
300927,598086
300927,642099
300927,598318
300927,95888
300927,599858
300927,95963
300928,599771
300929,300171
300930,641945
300930,642974
300930,643530
300931,299712
300931,598952
300931,300831
300938,597946
300938,641830
300938,598641
300938,642729
300938,643801
300938,599799
300938,300477
300938,599503
300938,643653
300939,597946
300939,641830
300939,598641
300939,300793
300939,599503
300939,300938
300939,643653
300944,599231
300944,599875
300948,598114
300948,642307
300948,599557
300948,300881
300948,643605
300955,642136
300955,299701
300955,643196
300955,643194
300955,300654
300955,599601
300955,643677
300956,597933
300956,598069
300956,300109
300956,599124
300960,598682
300960,598828
300960,642974
300960,300249
300960,643530
300960,301014
300964,598114
300964,643577
300964,598653
300964,642702
300964,643817
300964,599830
300967,300966
300973,300010
300973,598628
300973,598899
300973,643362
300973,300723
300973,599454
300973,643698
300974,299337
300974,1064642
300974,598398
300974,599216
300974,643446
300974,599783
300974,643751
300977,387920
300978,599369
300978,390751
300979,599231
300979,643161
300979,643084
300981,599101
300981,599771
300981,301004
300982,598077
300982,642725
300982,599036
300982,300479
300983,642262
300983,642459
300983,642546
300983,300484
300983,643579
300983,599617
300983,599661
300983,1065230
300983,643482
300983,599903
300984,643815
300984,641929
300985,642109
300985,642447
300985,598677
300985,599383
300985,599384
300985,599557
300985,599627
300987,642515
300988,598574
300988,598779
300988,598780
300988,599874
300996,599707
300996,643633
301002,598498
301003,299274
301003,598682
301003,300204
301003,642932
301003,599065
301003,599097
301003,599482
301004,299404
301004,598498
301004,299859
301004,599150
301004,599151
301004,599614
301004,643827
301007,597888
301007,641824
301007,641826
301007,642172
301007,598602
301007,598604
301007,598936
301007,643579
301007,599661
301009,641944
301009,643615
301009,598261
301009,641981
301009,599999
301009,299397
301009,598462
301009,597933
301009,599140
301011,301355
301012,641797
301012,598046
301012,598491
301012,642457
301012,642480
301012,642588
301012,598682
301012,300137
301012,599176
301013,300565
301013,598939
301013,299788
301013,597992
301013,641818
301013,642840
301013,299775
301013,642847
301013,300277
301013,598069
301013,300279
301014,300173
301014,599771
301015,299368
301015,299788
301015,598787
301015,300149
301015,300279
301015,599128
301015,301013
301015,599841
301015,599858
301017,300044
301017,643751
301017,599783
301017,598787
301017,300381
301017,643698
301017,599600
301017,299419
301017,598628
301017,300442
301017,300221
301018,642296
301018,598862
301018,643644
301022,299872
301022,642482
301022,598787
301022,300381
301022,300974
301023,598436
301023,300049
301023,643931
301023,599877
301029,598935
301032,299384
301032,598225
301032,598577
301032,642695
301032,95568
301041,642029
301041,642362
301041,642974
301041,300339
301041,643596
301041,599849
301041,599950
301043,598956
301047,299870
301047,643385
301047,643387
301048,597946
301048,641830
301048,642729
301048,300129
301048,599503
301048,643653
301048,643801
301048,643829
301051,598956
301051,642941
301051,643086
301051,300840
301051,599850
301053,641930
301055,597920
301064,598629
301064,643116
301064,1065420
301064,599433
301064,301029
301065,641967
301065,642166
301065,598438
301065,598462
301065,598837
301065,642733
301065,599044
301065,642984
301065,599525
301066,642971
301066,599206
301066,644036
301068,641824
301068,598136
301068,642037
301068,598602
301068,598787
301068,598936
301068,598658
301068,599517
301068,599600
301068,643698
301070,599849
301074,598081
301074,598706
301074,598857
301074,642811
301074,301014
301074,301098
301081,642963
301081,598808
301081,599143
301081,643366
301091,598077
301091,642973
301091,300688
301091,599582
301091,643786
301091,301554
301094,642139
301094,642469
301094,598498
301094,642123
301095,598632
301095,598655
301095,598915
301095,643097
301095,300836
301095,301102
301096,599771
301097,599771
301098,598681
301098,301014
301098,643827
301098,301174
301098,599845
301099,641882
301099,598121
301099,598587
301099,598823
301099,642914
301099,599213
301099,599733
301099,599825
301101,641882
301101,598121
301101,642236
301101,598587
301101,598823
301101,599213
301101,300836
301101,599733
301101,599825
301101,643827
301102,598655
301102,598961
301102,643097
301102,301095
301102,599825
301103,598121
301103,598823
301103,1065039
301103,642941
301103,599633
301107,598259
301107,300303
301109,598498
301109,643700
301111,599523
301119,641923
301119,642666
301119,599757
301123,597996
301123,598262
301123,598263
301123,642328
301123,599227
301123,642580
301123,301298
301124,642178
301124,598208
301124,599432
301124,301125
301124,301298
301125,299522
301125,642182
301125,598435
301125,642580
301125,300136
301125,599432
301125,643543
301125,599888
301128,545920
301128,598069
301128,598939
301130,599617
301131,299398
301131,299800
301131,598604
301131,642774
301131,643772
301131,643773
301132,598787
301132,300160
301132,599600
301132,599768
301136,641977
301136,598121
301136,599296
301136,642507
301136,598825
301136,598781
301136,643001
301136,643584
301136,643595
301136,599627
301136,599935
301137,642651
301137,599586
301139,597992
301139,598069
301139,642181
301139,642185
301139,299940
301139,642539
301139,598684
301139,642847
301139,598939
301139,643159
301139,599383
301139,599693
301139,643999
301142,300261
301142,599369
301142,300978
301142,301283
301144,642469
301144,598498
301144,642477
301144,599712
301147,643149
301147,643492
301148,641821
301148,641823
301148,643015
301148,1065600
301149,599279
301150,299745
301150,642477
301150,300043
301150,1065103
301150,300265
301150,300267
301150,300484
301150,643117
301150,643689
301150,1065712
301150,1065230
301151,641967
301151,642065
301151,643991
301157,598069
301157,642236
301157,1064851
301157,599633
301157,599849
301158,643261
301158,643423
301158,643749
301158,301159
301159,598587
301159,599629
301163,300252
301164,642582
301164,643829
301164,300096
301164,597921
301164,300073
301164,644010
301165,545920
301165,598462
301165,642539
301165,300047
301165,599849
301165,643917
301165,644094
301166,546042
301166,642472
301166,643991
301166,644061
301166,363184
301166,643733
301166,1065361
301171,597870
301171,598209
301171,598787
301171,643161
301171,1065361
301171,599551
301171,599600
301171,599627
301172,598077
301172,598069
301172,598223
301172,598462
301172,642429
301172,1064842
301172,598787
301172,598915
301172,599215
301172,599600
301172,599624
301172,643614
301172,599771
301172,599849
301172,301171
301172,301176
301172,599866
301174,598574
301174,598673
301174,598918
301174,599240
301174,599627
301174,599849
301176,598121
301176,642429
301176,599825
301176,599849
301176,301171
301177,598086
301177,642099
301177,598837
301177,643107
301177,643834
301177,301171
301177,643827
301178,598437
301178,599523
301178,599771
301178,599849
301178,643827
301178,643832
301179,643580
301179,643663
301180,598155
301180,598156
301180,642289
301180,642445
301180,598587
301180,598593
301180,300119
301180,642123
301182,642480
301182,598682
301182,643014
301183,598604
301183,642546
301183,642634
301183,642695
301183,598789
301183,643307
301183,599458
301183,643579
301183,599661
301183,599877
301183,643975
301185,597920
301186,599256
301186,643438
301187,598565
301187,546242
301188,642017
301188,598787
301188,599357
301188,301188
301188,643827
301199,598917
301199,598915
301199,643036
301199,599627
301199,599750
301199,599752
301200,595821
301200,595944
301203,642348
301203,598498
301203,299859
301203,598740
301203,300470
301203,599151
301203,300667
301207,598265
301207,642105
301209,301210
301210,598077
301212,598952
301212,642873
301212,300241
301212,300831
301216,598398
301216,643751
301224,300308
301229,642467
301229,1064859
301229,643931
301230,299528
301230,642353
301230,598367
301230,598574
301230,642672
301230,598780
301231,642187
301231,642189
301231,299645
301231,598781
301231,598826
301231,642916
301231,643422
301231,643595
301231,643929
301231,301381
301232,641785
301232,299364
301232,598069
301232,642115
301232,598462
301232,299788
301232,598837
301232,642847
301232,599014
301232,642120
301233,598060
301233,598058
301233,598615
301233,599523
301234,299451
301234,642037
301234,598201
301234,299532
301234,598136
301234,598202
301234,300045
301234,598787
301234,95488
301234,599072
301234,300487
301234,598658
301234,598661
301234,599455
301234,599517
301234,300973
301235,299286
301235,643345
301235,300708
301235,300975
301237,299907
301237,299908
301238,299907
301238,299908
301238,300659
301238,301237
301239,643313
301239,301237
301239,301238
301240,642667
301240,643355
301240,599523
301244,598980
301246,642017
301251,299337
301251,387739
301251,598787
301251,642726
301251,599525
301251,643593
301251,643689
301251,643805
301251,643737
301251,390751
301252,599627
301252,301253
301253,598498
301254,598069
301254,299788
301254,598498
301254,300277
301255,641872
301255,545920
301255,642633
301255,598956
301255,643985
301256,643206
301260,641900
301260,641898
301260,299712
301260,598952
301260,599508
301260,301259
301262,641967
301262,300333
301262,599036
301264,643356
301269,598077
301269,299459
301269,300381
301269,599123
301269,599180
301269,300940
301269,599774
301273,1064841
301273,598501
301273,598808
301273,598830
301273,643156
301273,599633
301276,387920
301278,300029
301278,598837
301278,642932
301278,643095
301278,301151
301278,301279
301278,643925
301278,301309
301279,598837
301281,642963
301281,301081
301282,299282
301282,299549
301282,598605
301282,598660
301282,642978
301283,301282
301284,598241
301284,642187
301284,643337
301285,643988
301285,644061
301286,597983
301287,642944
301287,643379
301287,599403
301287,643547
301289,299464
301289,598435
301289,642604
301289,598653
301289,599523
301289,643832
301289,598735
301292,597942
301292,598368
301292,1064742
301292,598456
301292,598790
301292,643336
301292,362821
301292,643530
301292,599624
301293,641945
301293,598191
301293,1064674
301293,598192
301293,641844
301293,299865
301293,300731
301297,642032
301297,598262
301297,642580
301297,598435
301297,598258
301297,599905
301298,642032
301298,598258
301298,642580
301298,300133
301298,301297
301298,599905
301299,598258
301299,642580
301299,599516
301299,301297
301300,300940
301302,643058
301306,644024
301309,641967
301309,598462
301309,598837
301309,599004
301309,599044
301309,642984
301309,642733
301309,300770
301309,643505
301312,299286
301312,641849
301312,594595
301312,594763
301312,594781
301312,594798
301312,595019
301312,595658
301312,595679
301312,595929
301312,644047
301314,300543
301317,641923
301317,1064677
301317,598491
301317,642457
301317,299810
301317,300252
301317,301012
301318,598779
301319,642396
301321,642139
301321,642469
301321,642471
301321,643205
301321,599601
301323,598498
301323,598701
301323,598791
301323,642857
301323,598027
301323,643107
301325,599097
301326,598121
301326,1064851
301326,598823
301326,1065039
301326,598826
301326,599031
301326,301176
301326,1065675
301326,599935
301327,301325
301329,301130
301338,643971
301339,299521
301339,642543
301339,301230
301340,642353
301340,598367
301341,1065467
301342,300410
301342,643149
301345,642459
301345,299868
301345,95266
301345,299869
301345,299872
301345,642482
301345,598654
301345,1065101
301345,599180
301345,301022
301345,301383
301346,299528
301346,301230
301347,642260
301347,642468
301347,642466
301347,643261
301347,643749
301347,644024
301349,641929
301349,599582
301349,301079
301351,643208
301355,299289
301355,642186
301355,643830
301355,301355
301362,599608
301364,598787
301364,599088
301364,599627
301364,599551
301368,597931
301368,545920
301368,642038
301371,642211
301371,301375
301371,598681
301371,597966
301371,299427
301371,598302
301371,599807
301371,599361
301372,642498
301372,598742
301372,598816
301372,642196
301372,643980
301372,599995
301372,600010
301373,642836
301373,598913
301373,598081
301373,300136
301373,598890
301373,597871
301375,641844
301375,599065
301375,598681
301375,301300
301377,599523
301377,301002
301377,300215
301377,300809
301377,599416
301377,642518
301377,642289
301381,598042
301381,598095
301381,642187
301381,642916
301383,299397
301383,598261
301383,642173
301383,598398
301383,598438
301383,299872
301383,642482
301383,299869
301383,598654
301383,599140
301383,643236
301383,643689
301383,599617
301383,599783
301383,599774
301383,643923
301401,641872
301401,642500
301401,599343
301401,599344
301404,299336
301404,299358
301404,599624
301410,642099
301410,598435
301410,299758
301410,598497
301410,642733
301410,599525
301410,301002
301414,642691
301414,598604
301414,598012
301414,95488
301414,598787
301414,598136
301414,599650
301428,299397
301428,599215
301428,599849
301428,599950
301431,598069
301431,546009
301431,642840
301431,598956
301431,599627
301431,643999
301431,301443
301443,598069
301443,300075
301443,642839
301446,300268
301446,599034
301446,300645
301446,599998
301448,643084
301448,643160
301448,643161
301453,598136
301453,642196
301453,600010
301460,641779
301460,643714
301479,594783
301479,599810
301481,642447
301481,598677
301481,642966
301481,599048
301481,642109
301483,472738
301483,473140
301483,473380
301483,473462
301483,599976
301483,473556
301491,642233
301491,642398
301493,643609
301500,597990
301500,598777
301503,642447
301503,642477
301503,598677
301503,300013
301503,643359
301503,643597
301503,301150
301503,599643
301511,598867
301511,642867
301511,300363
301511,599056
301511,643034
301512,598258
301512,642475
301512,599433
301512,643706
301512,301029
301512,600013
301514,299297
301514,598191
301514,1064702
301514,643758
301514,301351
301519,597992
301519,641785
301519,641818
301519,299368
301519,598069
301519,642327
301519,299788
301519,300128
301519,642791
301519,642847
301519,300277
301519,599871
301534,300044
301534,598787
301534,599600
301534,642571
301534,598993
301534,301002
301534,598935
301535,641824
301535,598602
301535,598604
301535,643009
301535,599512
301535,599661
301544,642446
301544,598875
301544,599225
301544,599387
301544,643423
301544,599551
301546,641807
301546,598136
301546,598201
301546,642172
301546,598742
301546,598787
301546,642809
301546,598661
301546,599454
301546,599456
301546,599517
301549,598317
301549,598436
301549,1065002
301549,642771
301549,599060
301549,643007
301549,599228
301549,643431
301549,95897
301549,643811
301549,643828
301549,643871
301549,301549
301549,300822
301549,600012
301550,597921
301550,598225
301550,598400
301550,642820
301550,599034
301550,643005
301550,643475
301550,300827
301550,643617
301550,643846
301551,643343
301552,598121
301552,598724
301552,598894
301552,642038
